0    [main] DEBUG org.apache.cxf.common.logging.LogUtils  - Using org.apache.cxf.common.logging.Log4jLogger for logging.
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - Matches a switch!!!
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token -server
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Option server accepted the token
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Form  - Args is available
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: options, tokens are now [ -d src/main/java src/main/resources/SOAPService.wsdl ], running through 37 options
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -fe
409  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -frontend
410  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
411  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -db
411  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -databinding
411  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
411  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wv
411  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -p
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -sn
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -b
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -reserveClass
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -catalog
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - Matches a switch!!!
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token -d
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Reading token src/main/java
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - Setting argument value of option to src/main/java
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Option outputdir accepted the token
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Form  - Args is available
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: options, tokens are now [ src/main/resources/SOAPService.wsdl ], running through 37 options
412  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -fe
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -frontend
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -db
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -databinding
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wv
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -p
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -sn
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -b
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -reserveClass
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -catalog
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -d
413  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -compile
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -classdir
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -impl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -server
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -client
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -clientjar
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -all
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -autoNameResolution
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -allowElementReferences
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -aer
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
414  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -defaultValues
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -ant
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -nexclude
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -exsh
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -noTypes
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -dns
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -dex
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -validate
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -keep
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wsdlLocation
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -xjc
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
415  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -asyncMethods
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -bareMethods
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -mimeMethods
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -noAddressBinding
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -faultSerialVersionUID
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -encoding
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -exceptionSuper
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -mark-generated
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - No option accepted the token, returning
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - Accepting token stream for optionGroup: common_options, tokens are now [ src/main/resources/SOAPService.wsdl ], running through 5 options
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -h
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -?
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -help
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -version
416  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -v
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -verbose
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -V
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -quiet
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -q
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -Q
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.TokenInputStream  - Peeking token src/main/resources/SOAPService.wsdl
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - switchArg is -wsdlList
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.OptionGroup  - No option accepted the token, returning
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=, numMatches currently 0
417  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 1
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 1
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
418  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
423  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
423  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
424  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=unbounded, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - For this option, minOccurs= and maxOccurs=1, numMatches currently 0
425  [main] DEBUG org.apache.cxf.tools.common.toolspec.parser.Option  - isSatisfied() returning true
